Date,AAPL,AMD,AMZN,CVS,EBAY,FCEL,GOOGL,IYW,MAR,MSFT,NEE,NFLX,NVDA,SCWO,TSLA,XOM
2017-10-13,36.63408279418945,14.220000267028809,50.14699935913086,55.882537841796875,34.13008117675781,774.0,50.015594482421875,36.909114837646484,107.41798400878906,70.91339874267578,30.6544132232666,19.948999404907227,4.807512283325195,0.12999999523162842,23.704666137695312,56.62974166870117
2017-10-16,37.30847930908203,14.260000228881836,50.31700134277344,55.75939178466797,33.6138916015625,766.7999877929688,50.08904266357422,37.045509338378906,107.0820541381836,71.05977630615234,30.8519287109375,20.26799964904785,4.8900299072265625,0.14000000059604645,23.373332977294922,56.90462112426758
2017-10-17,37.446163177490234,14.15999984741211,50.45650100708008,55.90564727783203,33.36469650268555,734.4000244140625,50.17092514038086,37.052677154541016,107.35265350341797,71.00487518310547,31.086097717285156,19.947999954223633,4.885581970214844,0.14000000059604645,23.71666717529297,57.007694244384766
2017-10-18,37.28046798706055,14.069999694824219,49.849998474121094,57.037139892578125,33.79189682006836,766.7999877929688,50.25727462768555,37.189090728759766,108.03387451171875,71.0231704711914,31.05961036682129,19.554000854492188,4.881381988525391,0.14000000059604645,23.976667404174805,56.8702392578125
2017-10-19,36.398399353027344,13.949999809265137,49.330501556396484,57.44512176513672,33.18671798706055,756.0,49.71635437011719,37.057472229003906,107.50196838378906,71.29772186279297,31.330429077148438,19.51300048828125,4.88681697845459,0.11999999731779099,23.45400047302246,56.85649871826172
2017-10-20,36.46140670776367,13.8100004196167,49.14550018310547,58.87681579589844,33.47150802612305,781.2000122070312,49.876651763916016,37.282405853271484,107.333984375,72.12135314941406,31.38947868347168,19.416000366210938,4.86458158493042,0.11999999731779099,23.00666618347168,57.11075973510742
2017-10-23,36.44273376464844,14.100000381469727,48.314998626708984,58.81483459472656,32.777347564697266,784.7999877929688,48.90746307373047,37.13164520263672,107.60460662841797,72.1396255493164,31.43427276611328,19.246999740600586,4.857666492462158,0.11999999731779099,22.468000411987305,57.200077056884766
2017-10-24,36.659751892089844,14.25,48.79499816894531,58.8923225402832,32.69723892211914,792.0,49.053863525390625,37.260868072509766,109.00438690185547,72.16708374023438,31.401697158813477,19.601999282836914,4.9085588455200195,0.11999999731779099,22.48933219909668,57.358123779296875
2017-10-25,36.498741149902344,12.329999923706055,48.64550018310547,58.520408630371094,32.643836975097656,759.5999755859375,49.20124816894531,37.045509338378906,108.55644989013672,71.95661926269531,31.32838249206543,19.37700080871582,4.784534931182861,0.11999999731779099,21.722667694091797,57.15198516845703
2017-10-26,36.73209762573242,12.010000228881836,48.621498107910156,56.80036163330078,32.839630126953125,766.7999877929688,49.19926071166992,37.21780014038086,110.87074279785156,72.07560729980469,31.232688903808594,19.520999908447266,4.834688663482666,0.11999999731779099,21.744667053222656,57.358123779296875
2017-10-27,38.04819869995117,11.84000015258789,55.04750061035156,53.45323181152344,32.75063705444336,781.2000122070312,51.29592514038086,38.30659866333008,110.92672729492188,76.69697570800781,31.731555938720703,19.95400047302246,4.987124443054199,0.11999999731779099,21.391332626342773,57.5230598449707
2017-10-30,38.90460205078125,10.890000343322754,55.54249954223633,53.034847259521484,32.92863464355469,770.4000244140625,51.26913070678711,38.4788818359375,110.6001205444336,76.77021026611328,31.633806228637695,19.836999893188477,5.036040306091309,0.11999999731779099,21.338666915893555,57.40623092651367
2017-10-31,39.44599533081055,10.989999771118164,55.263999938964844,53.09681701660156,33.498199462890625,788.4000244140625,51.2646598815918,38.66793441772461,111.49597930908203,76.12046813964844,31.57476806640625,19.64299964904785,5.109417915344238,0.11999999731779099,22.101999282836914,57.27568817138672
2017-11-01,38.94427490234375,10.800000190734863,55.183998107910156,53.46098327636719,33.409210205078125,770.4000244140625,51.73907470703125,38.63682556152344,112.13053131103516,76.12046813964844,31.23066520690918,19.799999237060547,5.119051933288574,0.11999999731779099,21.405332565307617,57.63299560546875
2017-11-02,39.228965759277344,10.850000381469727,54.71099853515625,53.755401611328125,33.28460693359375,806.4000244140625,51.7574348449707,38.67510986328125,111.6452865600586,76.91661834716797,30.513927459716797,19.93199920654297,5.0879225730896,0.12999999523162842,19.950666427612305,57.39936447143555
2017-11-03,40.25339126586914,11.119999885559082,55.58000183105469,53.65467834472656,33.37361145019531,795.5999755859375,52.105804443359375,39.01969909667969,113.42765808105469,76.99897766113281,31.08201789855957,20.000999450683594,5.155864238739014,0.12999999523162842,20.4060001373291,57.158851623535156
2017-11-06,40.66176223754883,11.930000305175781,56.03300094604492,51.756446838378906,33.25791931152344,802.7999877929688,51.7430419921875,39.18242645263672,113.82891845703125,77.30097961425781,30.921159744262695,20.01300048828125,5.1790876388549805,0.12999999523162842,20.185333251953125,57.550567626953125
2017-11-07,40.79243469238281,12.050000190734863,56.15850067138672,53.4222297668457,33.29351806640625,781.2000122070312,52.22490310668945,39.19916915893555,112.81175994873047,77.1179428100586,31.6602840423584,19.589000701904297,5.2383809089660645,0.12999999523162842,20.40333366394043,57.4337272644043
